product_id,name,total_sales,date
RM,RubyMine,34700,2019-02-12
DB,DataGrip,34680,2018-05-27
RM,RubyMine,34680,2018-07-14
DB,DataGrip,34680,2018-07-19
DB,DataGrip,34640,2019-03-20
DB,DataGrip,34640,2018-08-19
RM,RubyMine,34620,2019-01-08
RM,RubyMine,34620,2018-12-18
DB,DataGrip,34600,2018-12-20
RM,RubyMine,34580,2018-09-17
DB,DataGrip,34580,2018-12-27
RM,RubyMine,34560,2018-07-28
DB,DataGrip,34560,2019-01-10
RM,RubyMine,34540,2019-01-10
DB,DataGrip,34540,2018-12-25
DB,DataGrip,34520,2018-02-06
DB,DataGrip,34520,2019-05-28
RM,RubyMine,34520,2019-01-24
DB,DataGrip,34520,2018-05-31
DB,DataGrip,34520,2018-01-06
DB,DataGrip,34500,2018-09-28
DB,DataGrip,34500,2019-02-26
RM,RubyMine,34500,2018-06-27
RM,RubyMine,34480,2018-11-01
RM,RubyMine,34460,2019-01-19
DB,DataGrip,34460,2018-12-11
RM,RubyMine,34440,2018-04-28
RM,RubyMine,34440,2018-04-01
RM,RubyMine,34420,2019-05-18
DB,DataGrip,34420,2018-05-29
RM,RubyMine,34400,2019-04-08
RM,RubyMine,34400,2018-02-25
RM,RubyMine,34400,2018-12-16
DB,DataGrip,34400,2018-05-13
DB,DataGrip,34400,2019-05-15
RM,RubyMine,34400,2019-04-04
DB,DataGrip,34380,2018-01-31
RM,RubyMine,34380,2018-08-28
RM,RubyMine,34380,2018-10-10
RM,RubyMine,34380,2019-05-02
RM,RubyMine,34380,2019-06-06
RM,RubyMine,34360,2018-04-19
RM,RubyMine,34340,2019-03-31
DB,DataGrip,34340,2018-04-16
RM,RubyMine,34340,2018-04-24
DB,DataGrip,34340,2019-06-04
RM,RubyMine,34340,2019-04-29
RM,RubyMine,34340,2018-04-29
RM,RubyMine,34340,2018-07-13
RM,RubyMine,34340,2018-01-30
RM,RubyMine,34340,2018-06-19
DB,DataGrip,34320,2018-01-01
RM,RubyMine,34320,2019-03-23
RM,RubyMine,34300,2018-07-01
DB,DataGrip,34300,2018-11-05
DB,DataGrip,34280,2018-09-03
RM,RubyMine,34280,2018-05-24
RM,RubyMine,34280,2018-12-01
RM,RubyMine,34280,2018-05-28
DB,DataGrip,34280,2018-09-01
DB,DataGrip,34260,2018-04-14
DB,DataGrip,34260,2018-05-01
DB,DataGrip,34260,2018-01-04
DB,DataGrip,34260,2019-04-08
YT,YouTrack InCloud,34250,2019-06-22
DB,DataGrip,34220,2019-01-05
RM,RubyMine,34200,2018-05-01
DB,DataGrip,34200,2018-07-29
DB,DataGrip,34200,2018-04-03
RM,RubyMine,34200,2018-06-29
RM,RubyMine,34200,2018-01-05
RM,RubyMine,34200,2019-01-22
DB,DataGrip,34180,2018-12-01
RM,RubyMine,34160,2018-02-17
RM,RubyMine,34160,2019-04-06
RM,RubyMine,34160,2018-06-30
RM,RubyMine,34160,2019-02-03
RM,RubyMine,34160,2018-04-17
DB,DataGrip,34160,2018-10-28
RM,RubyMine,34140,2018-11-03
RM,RubyMine,34140,2018-10-07
RM,RubyMine,34120,2018-08-13
RM,RubyMine,34120,2018-03-20
RM,RubyMine,34120,2018-07-12
DB,DataGrip,34120,2019-04-17
RM,RubyMine,34120,2018-09-01
DB,DataGrip,34120,2018-06-15
RM,RubyMine,34120,2018-12-27
RM,RubyMine,34100,2019-03-04
DB,DataGrip,34100,2019-03-25
RM,RubyMine,34100,2019-05-13
DB,DataGrip,34080,2018-07-07
DB,DataGrip,34080,2019-03-17
RM,RubyMine,34080,2019-05-03
RM,RubyMine,34060,2018-04-09
DB,DataGrip,34060,2018-05-25
RM,RubyMine,34060,2018-09-26
RM,RubyMine,34060,2018-03-02
DB,DataGrip,34060,2018-10-16
DB,DataGrip,34060,2019-01-30
RM,RubyMine,34060,2018-10-18
YT,YouTrack InCloud,34050,2019-06-15
RM,RubyMine,34040,2018-10-28
RM,RubyMine,34040,2018-03-27
DB,DataGrip,34040,2018-07-24
DB,DataGrip,34040,2019-04-01
DB,DataGrip,34020,2018-10-06
DB,DataGrip,34020,2018-08-22
RM,RubyMine,34020,2019-04-24
DB,DataGrip,34020,2018-07-12
DB,DataGrip,34000,2018-10-18
DB,DataGrip,34000,2018-04-07
DB,DataGrip,34000,2018-09-29
RM,RubyMine,34000,2019-02-19
DB,DataGrip,33980,2019-04-30
DB,DataGrip,33980,2018-09-20
RM,RubyMine,33980,2018-08-20
DB,DataGrip,33960,2018-04-23
RM,RubyMine,33960,2018-12-19
RM,RubyMine,33960,2018-12-05
RM,RubyMine,33940,2018-02-09
DB,DataGrip,33920,2018-10-03
DB,DataGrip,33920,2018-08-30
RM,RubyMine,33920,2018-02-16
RM,RubyMine,33920,2019-03-13
RM,RubyMine,33920,2019-02-07
RM,RubyMine,33920,2018-10-03
RM,RubyMine,33900,2019-01-17
DB,DataGrip,33900,2018-04-18
DB,DataGrip,33900,2018-04-20
DB,DataGrip,33900,2018-06-05
DB,DataGrip,33900,2019-05-08
RM,RubyMine,33900,2018-03-28
DB,DataGrip,33880,2019-03-27
RM,RubyMine,33880,2019-06-03
RM,RubyMine,33880,2018-03-15
RM,RubyMine,33880,2019-04-10
RM,RubyMine,33880,2018-10-06
RM,RubyMine,33860,2019-04-17
DB,DataGrip,33860,2018-07-06
RM,RubyMine,33860,2018-09-09
RM,RubyMine,33860,2018-06-03
DB,DataGrip,33840,2019-02-20
RM,RubyMine,33820,2018-10-22
RM,RubyMine,33820,2018-04-22
DB,DataGrip,33820,2018-03-09
RM,RubyMine,33800,2018-07-21
RM,RubyMine,33800,2018-03-23
RM,RubyMine,33800,2019-04-11
DB,DataGrip,33800,2018-03-03
DB,DataGrip,33800,2018-03-24
DB,DataGrip,33800,2018-02-07
DB,DataGrip,33780,2019-04-23
DB,DataGrip,33780,2018-06-19
DB,DataGrip,33760,2018-03-19
DB,DataGrip,33760,2018-06-08
RM,RubyMine,33760,2018-01-02
RM,RubyMine,33760,2019-04-27
DB,DataGrip,33760,2018-11-11
DB,DataGrip,33760,2019-01-18
RM,RubyMine,33760,2019-04-15
DB,DataGrip,33720,2018-02-14
DB,DataGrip,33720,2018-02-22
DB,DataGrip,33720,2019-03-03
RM,RubyMine,33720,2018-11-08
DB,DataGrip,33700,2019-01-20
DB,DataGrip,33700,2019-01-07
DB,DataGrip,33700,2019-02-10
RM,RubyMine,33700,2018-01-06
RM,RubyMine,33640,2018-06-22
RM,RubyMine,33640,2019-02-23
DB,DataGrip,33640,2018-03-07
DB,DataGrip,33640,2019-05-04
RM,RubyMine,33640,2019-03-30
RM,RubyMine,33640,2018-03-24
DB,DataGrip,33640,2018-03-25
RM,RubyMine,33640,2018-12-29
RM,RubyMine,33640,2018-02-08
RM,RubyMine,33640,2019-04-14
RM,RubyMine,33620,2018-05-04
RM,RubyMine,33620,2018-05-25
DB,DataGrip,33620,2018-04-01
DB,DataGrip,33620,2019-02-06
RM,RubyMine,33600,2018-01-27
RM,RubyMine,33580,2018-04-06
DB,DataGrip,33580,2018-11-19
RM,RubyMine,33580,2019-05-14
DB,DataGrip,33580,2018-12-03
DB,DataGrip,33580,2019-05-01
RM,RubyMine,33580,2018-12-02
RM,RubyMine,33580,2019-01-27
RM,RubyMine,33560,2018-04-11
DB,DataGrip,33540,2018-03-08
RM,RubyMine,33520,2018-08-12
RM,RubyMine,33520,2018-11-17
RM,RubyMine,33500,2018-03-08
RM,RubyMine,33500,2018-12-30
DB,DataGrip,33500,2019-01-17
DB,DataGrip,33480,2018-10-19
ALL,All Products Pack,33475,2019-06-20
DB,DataGrip,33460,2018-11-12
RM,RubyMine,33460,2018-10-27
DB,DataGrip,33460,2018-07-25
DB,DataGrip,33460,2018-03-01
RM,RubyMine,33460,2018-06-04
DB,DataGrip,33440,2019-05-26
RM,RubyMine,33440,2019-01-23
DB,DataGrip,33440,2018-11-23
DB,DataGrip,33440,2019-05-14
DB,DataGrip,33440,2018-09-25
DB,DataGrip,33440,2019-04-25
RM,RubyMine,33420,2018-04-05
DB,DataGrip,33420,2018-03-10
RM,RubyMine,33420,2019-05-04
DB,DataGrip,33420,2018-12-02
RM,RubyMine,33400,2018-09-08
DB,DataGrip,33380,2018-12-14
DB,DataGrip,33380,2018-05-19
RM,RubyMine,33380,2018-03-21
RM,RubyMine,33380,2018-02-18
DB,DataGrip,33380,2018-01-20
DB,DataGrip,33360,2018-08-26
DB,DataGrip,33360,2018-09-30
RM,RubyMine,33360,2018-07-31
RM,RubyMine,33340,2018-04-02
RM,RubyMine,33340,2018-07-22
RM,RubyMine,33340,2018-11-12
RM,RubyMine,33340,2019-01-26
RM,RubyMine,33340,2018-11-04
RM,RubyMine,33340,2018-06-20
RM,RubyMine,33340,2019-05-24
RM,RubyMine,33320,2019-04-01
RM,RubyMine,33320,2018-01-12
DB,DataGrip,33320,2018-07-01
RM,RubyMine,33320,2019-05-08
DB,DataGrip,33320,2019-03-16
RM,RubyMine,33320,2018-03-10
RM,RubyMine,33300,2018-02-27
RM,RubyMine,33300,2019-01-30
DB,DataGrip,33300,2018-12-28
DB,DataGrip,33300,2018-01-21
DB,DataGrip,33300,2019-01-24
RM,RubyMine,33280,2018-02-13
RM,RubyMine,33280,2018-02-28
DB,DataGrip,33280,2018-01-02
RM,RubyMine,33280,2018-02-06
RM,RubyMine,33280,2018-11-05
RM,RubyMine,33280,2018-09-22
DB,DataGrip,33280,2018-09-06
DB,DataGrip,33280,2018-04-19
RM,RubyMine,33280,2018-08-10
DB,DataGrip,33280,2018-03-26
RM,RubyMine,33260,2019-01-29
DB,DataGrip,33260,2018-01-19
RM,RubyMine,33260,2018-12-23
RM,RubyMine,33260,2018-10-02
RM,RubyMine,33260,2018-01-17
RM,RubyMine,33240,2018-03-30
DB,DataGrip,33240,2018-03-31
RM,RubyMine,33240,2018-08-15
RM,RubyMine,33240,2018-08-21
DB,DataGrip,33220,2019-02-05
DB,DataGrip,33220,2019-04-12
DB,DataGrip,33220,2019-02-23
DB,DataGrip,33220,2018-08-07
RM,RubyMine,33200,2019-03-14
DB,DataGrip,33200,2019-04-26
RM,RubyMine,33200,2018-05-30
RM,RubyMine,33200,2018-10-08
DB,DataGrip,33200,2018-07-15
DB,DataGrip,33200,2018-12-24
DB,DataGrip,33200,2018-11-25
DB,DataGrip,33180,2018-02-20
DB,DataGrip,33180,2018-09-21
RM,RubyMine,33160,2018-02-12
DB,DataGrip,33160,2019-04-14
DB,DataGrip,33160,2018-05-11
ALL,All Products Pack,33150,2019-06-22
DB,DataGrip,33140,2018-11-02
DB,DataGrip,33140,2018-03-21
RM,RubyMine,33120,2018-10-15
RM,RubyMine,33120,2018-05-05
RM,RubyMine,33120,2019-04-12
DB,DataGrip,33120,2018-02-16
RM,RubyMine,33120,2018-01-09
DB,DataGrip,33100,2018-02-21
DB,DataGrip,33100,2019-05-18
RM,RubyMine,33100,2018-01-21
RM,RubyMine,33100,2018-05-15
DB,DataGrip,33080,2019-02-18
RM,RubyMine,33080,2018-09-15
DB,DataGrip,33060,2018-12-10
RM,RubyMine,33060,2018-06-25
DB,DataGrip,33060,2019-01-04
DB,DataGrip,33060,2018-06-25
DB,DataGrip,33040,2018-07-27
RM,RubyMine,33040,2019-05-27
RM,RubyMine,33040,2018-04-07
DB,DataGrip,33020,2018-09-10
RM,RubyMine,33020,2018-10-04
DB,DataGrip,33020,2018-05-14
DB,DataGrip,33020,2018-09-26
DB,DataGrip,33020,2018-09-22
DB,DataGrip,33020,2018-05-08
DB,DataGrip,33000,2019-01-25
DB,DataGrip,33000,2018-02-02
RM,RubyMine,33000,2018-01-04
II,IntelliJ IDEA,33000,2019-06-19
RM,RubyMine,32980,2019-02-24
DB,DataGrip,32980,2019-02-11
DB,DataGrip,32980,2018-02-24
DB,DataGrip,32980,2018-10-29
RM,RubyMine,32960,2018-07-20
DB,DataGrip,32960,2019-05-21
DB,DataGrip,32960,2019-03-04
RM,RubyMine,32960,2018-12-09
RM,RubyMine,32940,2018-04-12
DB,DataGrip,32940,2018-06-24
RM,RubyMine,32940,2019-01-21
RM,RubyMine,32920,2018-12-15
DB,DataGrip,32920,2019-02-15
RM,RubyMine,32920,2019-04-03
DB,DataGrip,32920,2018-11-14
DB,DataGrip,32920,2018-07-05
DB,DataGrip,32920,2018-09-09
RM,RubyMine,32920,2018-09-14
DB,DataGrip,32920,2018-06-13
DB,DataGrip,32900,2018-05-12
RM,RubyMine,32900,2018-08-04
DB,DataGrip,32900,2018-08-02
DB,DataGrip,32900,2019-03-23
DB,DataGrip,32900,2018-07-20
DB,DataGrip,32900,2019-04-18
DB,DataGrip,32900,2018-07-13
DB,DataGrip,32880,2019-03-21
RM,RubyMine,32880,2018-05-12
DB,DataGrip,32860,2019-04-11
RM,RubyMine,32860,2019-05-01
RM,RubyMine,32840,2018-05-22
RM,RubyMine,32840,2019-03-20
RM,RubyMine,32840,2018-10-17
RM,RubyMine,32840,2018-03-18
RM,RubyMine,32840,2018-05-26
RM,RubyMine,32840,2019-05-16
DB,DataGrip,32840,2019-04-15
RM,RubyMine,32820,2018-05-03
RM,RubyMine,32820,2018-11-25
DB,DataGrip,32800,2018-08-03
DB,DataGrip,32800,2019-05-24
DB,DataGrip,32800,2019-05-13
DB,DataGrip,32780,2018-05-02
DB,DataGrip,32780,2019-01-14
RM,RubyMine,32780,2018-09-12
RM,RubyMine,32780,2018-02-05
RM,RubyMine,32780,2018-10-01
DB,DataGrip,32760,2018-05-28
DB,DataGrip,32760,2019-05-12
RM,RubyMine,32760,2019-01-25
DB,DataGrip,32760,2018-12-31
DB,DataGrip,32760,2018-05-10
DB,DataGrip,32760,2019-05-06
RM,RubyMine,32740,2019-01-04
DB,DataGrip,32740,2018-06-02
DB,DataGrip,32740,2018-04-10
RM,RubyMine,32720,2019-03-19
DB,DataGrip,32720,2018-08-04
RM,RubyMine,32720,2019-02-17
DB,DataGrip,32720,2018-11-28
DB,DataGrip,32700,2019-03-14
RM,RubyMine,32700,2018-11-22
DB,DataGrip,32700,2018-03-16
RM,RubyMine,32700,2018-06-06
RM,RubyMine,32680,2018-11-28
RM,RubyMine,32680,2019-03-11
DB,DataGrip,32680,2018-10-26
RM,RubyMine,32680,2019-04-23
RM,RubyMine,32680,2018-12-06
RM,RubyMine,32680,2019-03-06
RM,RubyMine,32660,2018-01-14
DB,DataGrip,32660,2018-05-24
RM,RubyMine,32660,2018-10-13
DB,DataGrip,32660,2019-02-02
RM,RubyMine,32660,2019-04-05
RM,RubyMine,32640,2018-02-26
DB,DataGrip,32600,2019-03-26
RM,RubyMine,32600,2018-06-12
DB,DataGrip,32600,2018-10-01
RM,RubyMine,32600,2019-02-20
RM,RubyMine,32580,2018-10-29
ALL,All Products Pack,32565,2019-06-25
RM,RubyMine,32560,2019-04-07
RM,RubyMine,32560,2018-05-20
DB,DataGrip,32520,2018-11-04
DB,DataGrip,32520,2018-08-09
DB,DataGrip,32520,2019-02-07
DB,DataGrip,32520,2018-03-29
RM,RubyMine,32500,2018-12-07
II,IntelliJ IDEA,32500,2019-06-20
RM,RubyMine,32500,2018-06-15
DB,DataGrip,32500,2019-03-02
DB,DataGrip,32500,2018-10-20
RM,RubyMine,32480,2018-12-13
DB,DataGrip,32480,2018-09-15
DB,DataGrip,32480,2018-01-03
RM,RubyMine,32460,2018-07-15
DB,DataGrip,32460,2019-02-03
DB,DataGrip,32460,2019-03-07
RM,RubyMine,32440,2019-03-03
RM,RubyMine,32440,2018-08-27
RM,RubyMine,32440,2018-11-13
DB,DataGrip,32440,2018-06-16
DB,DataGrip,32420,2019-04-22
DB,DataGrip,32420,2019-05-16
DB,DataGrip,32420,2018-08-14
DB,DataGrip,32420,2018-01-23
RM,RubyMine,32420,2018-06-09
DB,DataGrip,32400,2019-02-25
RM,RubyMine,32400,2018-03-26
RM,RubyMine,32400,2018-11-24
RM,RubyMine,32380,2019-05-29
DB,DataGrip,32380,2018-09-04
RM,RubyMine,32380,2018-05-19
DB,DataGrip,32360,2018-03-14
DB,DataGrip,32360,2019-02-14
RM,RubyMine,32340,2019-03-28
DB,DataGrip,32340,2018-07-28
DB,DataGrip,32340,2018-01-18
RM,RubyMine,32340,2019-01-18
DB,DataGrip,32340,2019-04-06
DB,DataGrip,32320,2019-02-13
RM,RubyMine,32320,2018-09-07
RM,RubyMine,32320,2019-06-02
DB,DataGrip,32300,2018-11-21
RM,RubyMine,32300,2018-04-20
DB,DataGrip,32300,2018-08-18
RM,RubyMine,32300,2018-01-28
DB,DataGrip,32280,2019-01-19
DB,DataGrip,32280,2018-04-25
DB,DataGrip,32260,2018-03-27
DB,DataGrip,32260,2018-03-22
DB,DataGrip,32260,2019-04-24
RM,RubyMine,32240,2018-08-11
DB,DataGrip,32240,2018-12-17
DB,DataGrip,32240,2019-01-29
RM,RubyMine,32240,2018-04-15
DB,DataGrip,32240,2018-11-20
RM,RubyMine,32240,2018-02-14
DB,DataGrip,32220,2018-09-14
RM,RubyMine,32220,2018-06-02
DB,DataGrip,32220,2018-02-23
DB,DataGrip,32220,2018-11-09
DB,DataGrip,32220,2019-03-10
DB,DataGrip,32220,2018-09-11
DB,DataGrip,32220,2019-02-08
RM,RubyMine,32200,2018-02-10
DB,DataGrip,32200,2019-02-17
RM,RubyMine,32200,2019-02-27
RM,RubyMine,32200,2019-03-10
DB,DataGrip,32180,2018-10-24
RM,RubyMine,32180,2019-03-07
RM,RubyMine,32180,2018-10-12
DB,DataGrip,32180,2019-03-31
RM,RubyMine,32160,2018-05-08
RM,RubyMine,32160,2018-08-22
DB,DataGrip,32160,2018-07-17
RM,RubyMine,32160,2018-04-23
RM,RubyMine,32160,2018-01-13
DB,DataGrip,32160,2019-06-06
DB,DataGrip,32140,2019-03-24
RM,RubyMine,32140,2018-07-04
DB,DataGrip,32140,2019-05-07
DB,DataGrip,32140,2018-02-08
RM,RubyMine,32120,2019-05-12
RM,RubyMine,32120,2018-04-14
RM,RubyMine,32120,2018-07-05
DB,DataGrip,32120,2018-04-26
RM,RubyMine,32120,2018-07-30
DB,DataGrip,32120,2018-07-21
DB,DataGrip,32120,2019-03-29
DB,DataGrip,32100,2019-06-09
RM,RubyMine,32100,2018-10-26
DB,DataGrip,32100,2018-10-25
DB,DataGrip,32080,2018-09-18
RM,RubyMine,32080,2018-01-26
DB,DataGrip,32080,2018-09-07
DB,DataGrip,32060,2019-04-07
DB,DataGrip,32060,2018-09-27
DB,DataGrip,32060,2018-11-08
RM,RubyMine,32040,2018-11-10
DB,DataGrip,32040,2018-05-15
DB,DataGrip,32040,2018-01-27
DB,DataGrip,32020,2019-03-11
DB,DataGrip,32020,2018-01-13
RM,RubyMine,32000,2018-06-07
DB,DataGrip,32000,2018-01-07
DB,DataGrip,32000,2018-06-26
RM,RubyMine,32000,2018-12-03
RM,RubyMine,31980,2019-05-25
DB,DataGrip,31980,2018-05-06
DB,DataGrip,31980,2019-03-19
RM,RubyMine,31960,2018-08-24
DB,DataGrip,31940,2018-03-05
RM,RubyMine,31940,2018-07-18
RM,RubyMine,31940,2019-03-12
DB,DataGrip,31940,2018-11-29
RM,RubyMine,31940,2019-01-02
RM,RubyMine,31920,2018-05-13
DB,DataGrip,31920,2018-05-17
RM,RubyMine,31920,2018-03-13
DB,DataGrip,31920,2018-05-22
RM,RubyMine,31920,2018-09-23
RM,RubyMine,31920,2018-10-21
RM,RubyMine,31920,2018-07-25
RM,RubyMine,31900,2019-05-28
DB,DataGrip,31900,2018-02-03
RM,RubyMine,31880,2018-02-15
DB,DataGrip,31880,2018-01-30
RM,RubyMine,31880,2018-05-09
DB,DataGrip,31880,2018-12-13
DB,DataGrip,31860,2018-06-03
DB,DataGrip,31860,2019-02-21
RM,RubyMine,31860,2019-06-08
DB,DataGrip,31860,2019-01-22
RM,RubyMine,31860,2018-08-03
RM,RubyMine,31860,2018-03-03
RM,RubyMine,31860,2018-03-06
DB,DataGrip,31840,2018-09-02
DB,DataGrip,31840,2018-10-14
DB,DataGrip,31820,2019-03-13
RM,RubyMine,31780,2018-05-06
RM,RubyMine,31780,2018-12-10
DB,DataGrip,31760,2018-10-09
DB,DataGrip,31760,2018-04-13
DB,DataGrip,31720,2019-01-11
RM,RubyMine,31720,2019-05-31
DB,DataGrip,31700,2018-10-10
RM,RubyMine,31680,2018-09-21
RM,RubyMine,31660,2018-12-26
DB,DataGrip,31660,2019-02-04
RM,RubyMine,31660,2018-03-31
DB,DataGrip,31660,2018-08-11
RM,RubyMine,31660,2018-07-24
RM,RubyMine,31660,2019-05-06
DB,DataGrip,31660,2019-05-17
DB,DataGrip,31640,2018-02-28
DB,DataGrip,31640,2018-12-16
DB,DataGrip,31620,2019-04-03
RM,RubyMine,31620,2018-02-02
RM,RubyMine,31600,2018-09-11
RM,RubyMine,31600,2018-07-26
RM,RubyMine,31580,2018-08-30
DB,DataGrip,31560,2018-08-23
DB,DataGrip,31560,2018-07-26
DB,DataGrip,31560,2018-02-17
DB,DataGrip,31560,2019-05-22
RM,RubyMine,31540,2018-07-17
RM,RubyMine,31540,2018-12-17
DB,DataGrip,31520,2018-08-05
RM,RubyMine,31520,2019-01-06
RM,RubyMine,31500,2018-01-08
RM,RubyMine,31500,2019-02-28
RM,RubyMine,31500,2019-04-02
DB,DataGrip,31480,2018-04-01
DB,DataGrip,31480,2018-08-31
DB,DataGrip,31480,2018-06-29
RM,RubyMine,31480,2018-09-04
RM,RubyMine,31480,2018-06-26
RM,RubyMine,31480,2018-07-10
RM,RubyMine,31480,2019-02-14
RM,RubyMine,31460,2019-05-23
RM,RubyMine,31460,2018-03-29
RM,RubyMine,31460,2018-08-25
RM,RubyMine,31440,2018-06-11
RM,RubyMine,31440,2018-08-06
DB,DataGrip,31440,2019-02-09
RM,RubyMine,31440,2019-03-02
RM,RubyMine,31420,2018-01-20
DB,DataGrip,31420,2018-07-22
RM,RubyMine,31420,2019-02-26
RM,RubyMine,31400,2019-04-28
DB,DataGrip,31400,2018-10-22
DB,DataGrip,31380,2018-04-12
RM,RubyMine,31380,2018-10-30
RM,RubyMine,31360,2019-05-11
DB,DataGrip,31360,2018-09-08
DB,DataGrip,31360,2018-05-20
DB,DataGrip,31360,2019-01-16
DB,DataGrip,31360,2018-12-15
DB,DataGrip,31360,2018-03-11
DB,DataGrip,31340,2018-10-08
RM,RubyMine,31340,2018-05-07
DB,DataGrip,31320,2019-06-08
DB,DataGrip,31320,2019-04-02
DB,DataGrip,31300,2019-02-24
DB,DataGrip,31260,2018-08-12
RM,RubyMine,31260,2018-07-08
RM,RubyMine,31240,2018-11-09
DB,DataGrip,31220,2018-12-12
DB,DataGrip,31220,2018-08-25
DB,DataGrip,31220,2019-01-28
RM,RubyMine,31200,2018-05-23
DB,DataGrip,31200,2018-03-18
RM,RubyMine,31200,2018-08-09
DB,DataGrip,31200,2018-09-13
DB,DataGrip,31180,2018-06-21
RM,RubyMine,31180,2019-02-18
RM,RubyMine,31160,2018-09-19
DB,DataGrip,31140,2018-07-10
RM,RubyMine,31140,2018-09-13
RM,RubyMine,31140,2018-09-20
DB,DataGrip,31120,2018-04-05
DB,DataGrip,31120,2018-12-19
RM,RubyMine,31120,2018-08-31
RM,RubyMine,31060,2019-03-08
DB,DataGrip,31060,2019-05-23
DB,DataGrip,31020,2018-11-13
RM,RubyMine,31020,2018-05-02
II,IntelliJ IDEA,31000,2019-06-22
DB,DataGrip,30980,2018-11-06
RM,RubyMine,30960,2018-08-19
RM,RubyMine,30940,2019-02-21
DB,DataGrip,30920,2018-06-23
RM,RubyMine,30920,2018-11-16
RM,RubyMine,30920,2018-07-23
DB,DataGrip,30900,2018-10-11
RM,RubyMine,30900,2018-09-06
RM,RubyMine,30900,2019-05-15
RM,RubyMine,30880,2019-05-22
ALL,All Products Pack,30875,2019-06-26
RM,RubyMine,30860,2018-06-21
DB,DataGrip,30840,2018-02-25
RM,RubyMine,30840,2019-01-09
DB,DataGrip,30820,2018-12-09
RM,RubyMine,30820,2019-01-13
RM,RubyMine,30800,2018-05-10
RM,RubyMine,30720,2018-08-07
DB,DataGrip,30700,2018-05-03
DB,DataGrip,30700,2019-01-09
DB,DataGrip,30700,2018-01-11
RM,RubyMine,30680,2019-03-22
DB,DataGrip,30680,2018-01-12
RM,RubyMine,30660,2018-02-28
RM,RubyMine,30640,2018-11-19
DB,DataGrip,30640,2019-02-01
RM,RubyMine,30620,2018-06-28
ALL,All Products Pack,30615,2019-06-28
RM,RubyMine,30600,2018-12-04
DB,DataGrip,30600,2018-04-09
DB,DataGrip,30580,2018-04-06
RM,RubyMine,30580,2018-10-14
DB,DataGrip,30580,2018-12-26
YT,YouTrack InCloud,30550,2019-06-21
DB,DataGrip,30540,2018-09-23
RM,RubyMine,30540,2018-08-16
RM,RubyMine,30500,2018-05-17
DB,DataGrip,30500,2018-03-12
RM,RubyMine,30500,2018-10-11
DB,DataGrip,30480,2018-07-09
RM,RubyMine,30460,2018-05-11
DB,DataGrip,30460,2018-08-17
RM,RubyMine,30400,2018-01-15
RM,RubyMine,30400,2019-04-26
DB,DataGrip,30380,2019-01-03
RM,RubyMine,30380,2018-04-10
RM,RubyMine,30360,2018-06-05
DB,DataGrip,30360,2018-01-25
RM,RubyMine,30360,2018-06-23
RM,RubyMine,30340,2018-11-14
DB,DataGrip,30320,2018-09-12
RM,RubyMine,30280,2019-02-16
RM,RubyMine,30280,2018-08-23
DB,DataGrip,30260,2018-07-06
DB,DataGrip,30260,2019-03-12
DB,DataGrip,30240,2019-03-01
DB,DataGrip,30240,2018-08-24
RM,RubyMine,30220,2019-01-11
DB,DataGrip,30200,2018-11-18
RM,RubyMine,30200,2018-01-25
RM,RubyMine,30180,2019-06-07
RM,RubyMine,30180,2019-01-28
RM,RubyMine,30180,2018-04-03
RM,RubyMine,30160,2018-03-22
RM,RubyMine,30140,2018-02-26
DB,DataGrip,30120,2019-01-31
RM,RubyMine,30120,2018-03-01
DB,DataGrip,30100,2018-07-23
RM,RubyMine,30080,2019-02-08
DB,DataGrip,30080,2018-06-04
DB,DataGrip,30060,2019-01-01
DB,DataGrip,30040,2019-06-02
ALL,All Products Pack,30030,2019-06-27
DB,DataGrip,30020,2018-07-31
RM,RubyMine,30000,2018-11-21
RM,RubyMine,29980,2019-01-20
DB,DataGrip,29980,2019-01-26
DB,DataGrip,29960,2018-10-07
RM,RubyMine,29900,2019-02-05
RM,RubyMine,29900,2018-03-12
RM,RubyMine,29900,2019-05-05
DB,DataGrip,29860,2018-03-02
RM,RubyMine,29800,2018-07-03
RM,RubyMine,29760,2019-06-05
DB,DataGrip,29720,2018-06-30
DB,DataGrip,29700,2018-06-22
RM,RubyMine,29700,2018-12-28
DB,DataGrip,29680,2018-07-03
DB,DataGrip,29660,2018-09-19
RM,RubyMine,29640,2018-10-05
RM,RubyMine,29600,2019-05-20
DB,DataGrip,29600,2018-03-18
RM,RubyMine,29600,2018-03-14
RM,RubyMine,29580,2019-06-09
DB,DataGrip,29560,2019-01-06
DB,DataGrip,29540,2018-06-05
DB,DataGrip,29540,2018-04-28
RM,RubyMine,29500,2018-01-23
DB,DataGrip,29500,2018-02-14
RM,RubyMine,29500,2018-12-31
RM,RubyMine,29500,2018-08-26
DB,DataGrip,29460,2018-10-23
RM,RubyMine,29400,2018-01-31
YT,YouTrack InCloud,29400,2019-06-19
DB,DataGrip,29400,2018-12-08
RM,RubyMine,29360,2018-02-01
RD,Rider,29358,2018-11-05
DB,DataGrip,29340,2018-01-08
DB,DataGrip,29300,2018-11-07
RM,RubyMine,29300,2018-03-31
DB,DataGrip,29260,2018-01-15
DB,DataGrip,29220,2019-01-21
ALL,All Products Pack,29185,2019-06-23
RM,RubyMine,29180,2019-01-15
RM,RubyMine,29160,2018-01-01
